Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,BaseFile,composite_key
Class,75565.WrappedDispatcher,claude-4-5-haiku/75565.py,6.0,1.0,5.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,,,,,5.0,6.0,5.0,5.0,43.0,9.0,31.0,16.0,23.0,3.0,,,31.0,16.0,23.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.1,11.0,11.0,11.0,11.0,7.0,75565.py,75565.WrappedDispatcher:::75565.py
Class,75575.proxy_info,claude-4-5-haiku/75575.py,4.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,10.0,7.0,10.0,10.0,49.0,10.0,39.0,18.0,28.0,0.0,,,34.0,18.0,23.0,,,,,,7.0,7.0,7.0,7.0,1.0,0.0,1.0,0.0,16.0,16.0,16.0,16.0,10.0,75575.py,75575.proxy_info:::75575.py
Class,75582.CommandLineParser,claude-4-5-haiku/75582.py,37.0,4.0,33.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,5.0,2.0,0.0,,,,,3.0,2.0,4.0,4.0,155.0,19.0,132.0,12.0,126.0,4.0,,,29.0,11.0,24.0,,,,,,3.0,3.0,4.0,4.0,1.0,0.0,1.0,0.03,6.0,6.0,7.0,7.0,4.0,75582.py,75582.CommandLineParser:::75582.py
Class,75584.ParsedCommandLine,claude-4-5-haiku/75584.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,14.0,1.0,12.0,1.0,11.0,1.0,,,12.0,1.0,11.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,75584.py,75584.ParsedCommandLine:::75584.py
Class,75587.CommandLineServerStringParser,claude-4-5-haiku/75587.py,18.0,2.0,13.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,,,,,0.0,0.0,3.0,3.0,62.0,9.0,42.0,17.0,35.0,11.0,,,37.0,14.0,33.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,2.0,0.26,10.0,10.0,10.0,10.0,3.0,75587.py,75587.CommandLineServerStringParser:::75587.py
Class,75590.HttpResponseParser,claude-4-5-haiku/75590.py,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,3.0,3.0,17.0,3.0,12.0,8.0,5.0,2.0,,,9.0,5.0,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.17,3.0,3.0,3.0,3.0,3.0,75590.py,75590.HttpResponseParser:::75590.py
Class,75607.SslConnection,claude-4-5-haiku/75607.py,13.0,1.0,12.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,,,,,6.0,9.0,6.0,6.0,88.0,14.0,71.0,23.0,62.0,3.0,,,61.0,23.0,52.0,,,,,,9.0,9.0,9.0,9.0,5.0,0.0,3.0,0.04,19.0,19.0,19.0,19.0,10.0,75607.py,75607.SslConnection:::75607.py
Class,75637.CertificateDeploymentAnalysisResult,claude-4-5-haiku/75637.py,5.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,,,,,3.0,0.0,3.0,3.0,70.0,3.0,28.0,9.0,21.0,39.0,,,25.0,6.0,21.0,,,,,,4.0,4.0,4.0,4.0,4.0,0.0,3.0,1.39,7.0,7.0,7.0,7.0,6.0,75637.py,75637.CertificateDeploymentAnalysisResult:::75637.py
Class,75638.CertificateDeploymentAnalyzer,claude-4-5-haiku/75638.py,13.0,2.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,2.0,4.0,2.0,2.0,43.0,7.0,28.0,17.0,24.0,8.0,,,24.0,17.0,20.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,1.0,0.29,6.0,6.0,6.0,6.0,3.0,75638.py,75638.CertificateDeploymentAnalyzer:::75638.py
Class,75663.TrustStoresRepository,claude-4-5-haiku/75663.py,10.0,1.0,8.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,,,,,4.0,2.0,6.0,6.0,77.0,15.0,52.0,24.0,40.0,10.0,,,50.0,20.0,40.0,,,,,,5.0,5.0,6.0,6.0,3.0,0.0,4.0,0.19,17.0,17.0,18.0,18.0,8.0,75663.py,75663.TrustStoresRepository:::75663.py
Class,75715.WorkaroundForTls12ForCipherSuites,claude-4-5-haiku/75715.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,1.0,1.0,39.0,2.0,32.0,4.0,29.0,5.0,,,4.0,3.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16,1.0,1.0,1.0,1.0,1.0,75715.py,75715.WorkaroundForTls12ForCipherSuites:::75715.py
Class,75716.CipherSuitesRepository,claude-4-5-haiku/75716.py,27.0,4.0,23.0,0.0,5.0,5.0,5.0,5.0,2.0,0.0,4.0,0.0,0.0,,,,,0.0,0.0,3.0,3.0,90.0,14.0,75.0,27.0,68.0,1.0,,,52.0,24.0,48.0,,,,,,8.0,8.0,9.0,9.0,5.0,0.0,6.0,0.01,15.0,15.0,16.0,16.0,7.0,75716.py,75716.CipherSuitesRepository:::75716.py
Class,75784._OngoingServerScan,claude-4-5-haiku/75784.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,8.0,1.0,7.0,4.0,4.0,0.0,,,6.0,3.0,4.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,75784.py,75784._OngoingServerScan:::75784.py
Class,75785.AllScanCommandsAttempts,claude-4-5-haiku/75785.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,23.0,1.0,21.0,21.0,20.0,1.0,,,21.0,21.0,20.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,75785.py,75785.AllScanCommandsAttempts:::75785.py
Class,75796.ScanCommandsExtraArguments,claude-4-5-haiku/75796.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,,,2.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75796.py,75796.ScanCommandsExtraArguments:::75796.py
Class,75798.ServerScanRequest,claude-4-5-haiku/75798.py,9.0,2.0,7.0,0.0,4.0,4.0,6.0,6.0,4.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,25.0,4.0,12.0,5.0,10.0,9.0,,,12.0,5.0,10.0,,,,,,4.0,4.0,6.0,6.0,4.0,0.0,1.0,0.75,4.0,4.0,6.0,6.0,4.0,75798.py,75798.ServerScanRequest:::75798.py
Class,75807.Scanner,claude-4-5-haiku/75807.py,8.0,1.0,7.0,0.0,2.0,2.0,3.0,3.0,2.0,0.0,5.0,0.0,0.0,,,,,8.0,10.0,8.0,8.0,84.0,15.0,69.0,30.0,57.0,0.0,,,66.0,28.0,55.0,,,,,,4.0,4.0,5.0,5.0,4.0,0.0,3.0,0.0,23.0,23.0,26.0,26.0,16.0,75807.py,75807.Scanner:::75807.py
Class,75810.ServerConnectivityInfo,claude-4-5-haiku/75810.py,18.0,3.0,12.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,29.0,4.0,16.0,5.0,14.0,9.0,,,9.0,5.0,7.0,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.56,3.0,3.0,3.0,3.0,1.0,75810.py,75810.ServerConnectivityInfo:::75810.py
Class,75811.ServerTlsProbingResult,claude-4-5-haiku/75811.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,18.0,1.0,16.0,2.0,15.0,1.0,,,16.0,2.0,15.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,75811.py,75811.ServerTlsProbingResult:::75811.py
Class,75815.ClientAuthenticationCredentials,claude-4-5-haiku/75815.py,5.0,0.0,5.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,18.0,1.0,10.0,4.0,8.0,7.0,,,10.0,4.0,8.0,,,,,,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.7,3.0,3.0,3.0,3.0,3.0,75815.py,75815.ClientAuthenticationCredentials:::75815.py
Class,75818.ServerNetworkConfiguration,claude-4-5-haiku/75818.py,8.0,0.0,8.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,2.0,2.0,51.0,3.0,26.0,12.0,22.0,22.0,,,16.0,11.0,13.0,,,,,,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.85,4.0,4.0,4.0,4.0,4.0,75818.py,75818.ServerNetworkConfiguration:::75818.py
Class,75819.ServerNetworkLocation,claude-4-5-haiku/75819.py,9.0,1.0,8.0,0.0,3.0,3.0,5.0,5.0,3.0,0.0,3.0,0.0,0.0,,,,,3.0,0.0,3.0,3.0,51.0,7.0,31.0,10.0,25.0,13.0,,,27.0,8.0,23.0,,,,,,7.0,7.0,11.0,11.0,6.0,0.0,2.0,0.42,10.0,10.0,14.0,14.0,8.0,75819.py,75819.ServerNetworkLocation:::75819.py
Class,75881.LoginManager,claude-4-5-haiku/75881.py,10.0,1.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,18.0,17.0,18.0,18.0,211.0,34.0,93.0,43.0,70.0,84.0,,,90.0,40.0,70.0,,,,,,5.0,5.0,7.0,7.0,3.0,0.0,2.0,0.9,33.0,33.0,36.0,36.0,23.0,75881.py,75881.LoginManager:::75881.py
Class,76234.Brute,claude-4-5-haiku/76234.py,13.0,3.0,11.0,0.0,4.0,4.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0,,,,,4.0,5.0,4.0,4.0,62.0,15.0,43.0,18.0,38.0,4.0,,,42.0,18.0,37.0,,,,,,10.0,10.0,12.0,12.0,5.0,0.0,3.0,0.09,14.0,14.0,16.0,16.0,8.0,76234.py,76234.Brute:::76234.py
Class,76278.GoogleCalendarInterface,claude-4-5-haiku/76278.py,5.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,7.0,0.0,0.0,,,,,48.0,8.0,48.0,48.0,319.0,57.0,262.0,118.0,210.0,0.0,,,237.0,114.0,186.0,,,,,,5.0,5.0,5.0,5.0,4.0,0.0,4.0,0.0,98.0,98.0,103.0,103.0,55.0,76278.py,76278.GoogleCalendarInterface:::76278.py
Class,76330.Benchmark,claude-4-5-haiku/76330.py,12.0,2.0,10.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,,,,,0.0,0.0,7.0,7.0,99.0,18.0,81.0,40.0,66.0,0.0,,,53.0,32.0,45.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,2.0,0.0,18.0,18.0,18.0,18.0,7.0,76330.py,76330.Benchmark:::76330.py
Class,76332.LibrariesManager,claude-4-5-haiku/76332.py,5.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,,,,,6.0,1.0,6.0,6.0,35.0,6.0,19.0,11.0,12.0,10.0,,,19.0,11.0,12.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.53,9.0,9.0,9.0,9.0,6.0,76332.py,76332.LibrariesManager:::76332.py
Class,76343.DDPG,claude-4-5-haiku/76343.py,12.0,2.0,10.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,8.0,14.0,9.0,9.0,121.0,23.0,95.0,52.0,83.0,3.0,,,93.0,50.0,83.0,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,2.0,0.03,17.0,17.0,17.0,17.0,9.0,76343.py,76343.DDPG:::76343.py
Class,76372.LSTMLM,claude-4-5-haiku/76372.py,17.0,5.0,9.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,3.0,3.0,3.0,3.0,54.0,17.0,28.0,22.0,22.0,9.0,,,28.0,22.0,22.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.32,5.0,5.0,5.0,5.0,3.0,76372.py,76372.LSTMLM:::76372.py
Class,76386.RNNLanguageModel,claude-4-5-haiku/76386.py,22.0,5.0,16.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,,,,,3.0,9.0,3.0,3.0,69.0,19.0,50.0,33.0,46.0,0.0,,,49.0,33.0,45.0,,,,,,4.0,4.0,4.0,4.0,3.0,0.0,2.0,0.0,8.0,8.0,9.0,9.0,5.0,76386.py,76386.RNNLanguageModel:::76386.py
Class,76387.RNNLanguageModel,claude-4-5-haiku/76387.py,22.0,5.0,16.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,,,,,3.0,9.0,3.0,3.0,69.0,19.0,50.0,33.0,46.0,0.0,,,49.0,33.0,45.0,,,,,,4.0,4.0,4.0,4.0,3.0,0.0,2.0,0.0,8.0,8.0,9.0,9.0,5.0,76387.py,76387.RNNLanguageModel:::76387.py
Class,76388.RNNLanguageModel,claude-4-5-haiku/76388.py,20.0,4.0,16.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,,,,,6.0,11.0,6.0,6.0,126.0,32.0,94.0,58.0,85.0,0.0,,,93.0,56.0,84.0,,,,,,5.0,5.0,7.0,7.0,4.0,0.0,2.0,0.0,16.0,16.0,18.0,18.0,9.0,76388.py,76388.RNNLanguageModel:::76388.py
Class,76389.RNNLanguageModel,claude-4-5-haiku/76389.py,19.0,5.0,14.0,0.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,,,,,3.0,9.0,3.0,3.0,60.0,17.0,43.0,29.0,39.0,0.0,,,42.0,29.0,38.0,,,,,,3.0,3.0,4.0,4.0,3.0,0.0,2.0,0.0,7.0,7.0,8.0,8.0,5.0,76389.py,76389.RNNLanguageModel:::76389.py
Class,76396.CorpusReader,claude-4-5-haiku/76396.py,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,3.0,2.0,3.0,3.0,16.0,3.0,13.0,7.0,9.0,0.0,,,13.0,7.0,9.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,3.0,76396.py,76396.CorpusReader:::76396.py
Class,76397.FastCorpusReader,claude-4-5-haiku/76397.py,3.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,2.0,2.0,9.0,2.0,7.0,6.0,4.0,0.0,,,7.0,5.0,4.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,3.0,3.0,3.0,2.0,76397.py,76397.FastCorpusReader:::76397.py
Class,76399.DynetLinear,claude-4-5-haiku/76399.py,6.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,2.0,2.0,14.0,3.0,11.0,10.0,6.0,0.0,,,11.0,10.0,6.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,76399.py,76399.DynetLinear:::76399.py
Class,76408.DotWriter,claude-4-5-haiku/76408.py,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,,,,,14.0,1.0,14.0,14.0,68.0,15.0,47.0,21.0,31.0,6.0,,,45.0,21.0,29.0,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,2.0,0.13,19.0,19.0,19.0,19.0,15.0,76408.py,76408.DotWriter:::76408.py
Class,76410.Event,claude-4-5-haiku/76410.py,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,5.0,4.0,5.0,5.0,22.0,5.0,14.0,10.0,8.0,3.0,,,14.0,10.0,8.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.21,5.0,5.0,5.0,5.0,5.0,76410.py,76410.Event:::76410.py
Class,76422.PstatsParser,claude-4-5-haiku/76422.py,18.0,3.0,12.0,3.0,4.0,4.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0,,,,,4.0,3.0,4.0,4.0,78.0,17.0,47.0,17.0,42.0,14.0,,,35.0,17.0,30.0,,,,,,6.0,6.0,7.0,7.0,3.0,0.0,2.0,0.3,14.0,14.0,16.0,16.0,6.0,76422.py,76422.PstatsParser:::76422.py
Class,76424.Struct,claude-4-5-haiku/76424.py,5.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,,,,,5.0,0.0,5.0,5.0,33.0,5.0,27.0,9.0,21.0,1.0,,,25.0,9.0,19.0,,,,,,4.0,4.0,4.0,4.0,3.0,0.0,3.0,0.04,11.0,11.0,11.0,11.0,7.0,76424.py,76424.Struct:::76424.py
Class,76426.Theme,claude-4-5-haiku/76426.py,5.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,16.0,12.0,16.0,16.0,91.0,22.0,65.0,37.0,48.0,4.0,,,64.0,37.0,47.0,,,,,,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.06,21.0,21.0,21.0,21.0,19.0,76426.py,76426.Theme:::76426.py
Class,76432.XmlTokenizer,claude-4-5-haiku/76432.py,6.0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,,,,,8.0,8.0,8.0,8.0,60.0,9.0,50.0,22.0,41.0,1.0,,,50.0,21.0,41.0,,,,,,3.0,3.0,4.0,4.0,1.0,0.0,2.0,0.02,14.0,14.0,15.0,15.0,8.0,76432.py,76432.XmlTokenizer:::76432.py
Class,76455.Error,claude-4-5-haiku/76455.py,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,3.0,0.0,3.0,3.0,14.0,3.0,11.0,7.0,7.0,0.0,,,11.0,7.0,7.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,3.0,76455.py,76455.Error:::76455.py
Class,76456.PrintCandidate,claude-4-5-haiku/76456.py,5.0,0.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,5.0,0.0,0.0,,,,,5.0,0.0,5.0,5.0,38.0,6.0,26.0,8.0,20.0,6.0,,,25.0,8.0,19.0,,,,,,4.0,4.0,8.0,8.0,4.0,0.0,1.0,0.23,11.0,11.0,15.0,15.0,8.0,76456.py,76456.PrintCandidate:::76456.py
Class,76457.RawFile,claude-4-5-haiku/76457.py,5.0,0.0,5.0,0.0,2.0,2.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,,,,,6.0,0.0,6.0,6.0,40.0,6.0,34.0,11.0,27.0,0.0,,,33.0,9.0,26.0,,,,,,4.0,4.0,5.0,5.0,1.0,0.0,2.0,0.0,13.0,13.0,15.0,15.0,6.0,76457.py,76457.RawFile:::76457.py
Class,76459.Cache,claude-4-5-haiku/76459.py,8.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,12.0,4.0,12.0,12.0,116.0,12.0,48.0,21.0,34.0,56.0,,,48.0,21.0,34.0,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,3.0,1.17,19.0,19.0,19.0,19.0,12.0,76459.py,76459.Cache:::76459.py
Class,76463.CollisionManager,claude-4-5-haiku/76463.py,41.0,5.0,19.0,17.0,5.0,5.0,5.0,5.0,2.0,0.0,5.0,0.0,0.0,,,,,12.0,4.0,12.0,12.0,504.0,75.0,228.0,118.0,200.0,201.0,,,224.0,118.0,196.0,,,,,,9.0,9.0,9.0,9.0,4.0,0.0,5.0,0.88,65.0,65.0,65.0,65.0,19.0,76463.py,76463.CollisionManager:::76463.py
Class,76471.Binvoxer,claude-4-5-haiku/76471.py,60.0,9.0,29.0,22.0,8.0,8.0,8.0,8.0,2.0,0.0,1.0,0.0,0.0,,,,,3.0,20.0,3.0,3.0,214.0,30.0,88.0,31.0,80.0,96.0,,,85.0,30.0,78.0,,,,,,21.0,21.0,21.0,21.0,4.0,0.0,2.0,1.09,24.0,24.0,24.0,24.0,6.0,76471.py,76471.Binvoxer:::76471.py
Class,76472.MeshScript,claude-4-5-haiku/76472.py,14.0,2.0,11.0,1.0,4.0,4.0,5.0,5.0,2.0,0.0,6.0,0.0,0.0,,,,,4.0,8.0,4.0,4.0,62.0,13.0,45.0,18.0,40.0,4.0,,,42.0,18.0,37.0,,,,,,8.0,8.0,8.0,8.0,4.0,0.0,2.0,0.09,16.0,16.0,18.0,18.0,9.0,76472.py,76472.MeshScript:::76472.py
Class,76475.LoadSource,claude-4-5-haiku/76475.py,5.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,3.0,0.0,3.0,3.0,24.0,3.0,11.0,6.0,6.0,10.0,,,10.0,5.0,6.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.91,4.0,4.0,4.0,4.0,3.0,76475.py,76475.LoadSource:::76475.py
Class,76476.ArcInfo,claude-4-5-haiku/76476.py,5.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,7.0,1.0,6.0,2.0,4.0,0.0,,,5.0,2.0,3.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,76476.py,76476.ArcInfo:::76476.py
Class,76488.PathSample,claude-4-5-haiku/76488.py,24.0,6.0,16.0,2.0,3.0,3.0,4.0,4.0,2.0,0.0,3.0,0.0,0.0,,,,,3.0,3.0,3.0,3.0,77.0,20.0,50.0,28.0,46.0,7.0,,,48.0,28.0,44.0,,,,,,5.0,5.0,6.0,6.0,3.0,0.0,2.0,0.14,10.0,10.0,13.0,13.0,5.0,76488.py,76488.PathSample:::76488.py
Class,76489.Permutator,claude-4-5-haiku/76489.py,32.0,7.0,21.0,3.0,4.0,4.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,,,,,4.0,3.0,4.0,4.0,131.0,33.0,85.0,40.0,77.0,13.0,,,72.0,40.0,64.0,,,,,,7.0,7.0,7.0,7.0,1.0,0.0,3.0,0.15,15.0,15.0,15.0,15.0,4.0,76489.py,76489.Permutator:::76489.py
Class,76498.NearestQueryResult,claude-4-5-haiku/76498.py,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,2.0,2.0,12.0,2.0,7.0,6.0,4.0,3.0,,,7.0,6.0,4.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.43,2.0,2.0,2.0,2.0,2.0,76498.py,76498.NearestQueryResult:::76498.py
Class,76500.RayMeshIntersector,claude-4-5-haiku/76500.py,20.0,2.0,9.0,8.0,2.0,2.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,,,,,12.0,2.0,12.0,12.0,255.0,41.0,118.0,52.0,95.0,96.0,,,96.0,48.0,77.0,,,,,,10.0,10.0,11.0,11.0,1.0,0.0,4.0,0.81,29.0,29.0,31.0,31.0,12.0,76500.py,76500.RayMeshIntersector:::76500.py
Class,76509.Camera,claude-4-5-haiku/76509.py,11.0,2.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,14.0,6.0,14.0,14.0,182.0,43.0,126.0,71.0,103.0,13.0,,,107.0,63.0,92.0,,,,,,5.0,5.0,6.0,6.0,1.0,0.0,1.0,0.1,26.0,26.0,31.0,31.0,14.0,76509.py,76509.Camera:::76509.py
Class,76517.Arcball,claude-4-5-haiku/76517.py,12.0,1.0,9.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,,,,,15.0,9.0,15.0,15.0,217.0,36.0,139.0,59.0,121.0,42.0,,,124.0,57.0,108.0,,,,,,4.0,4.0,5.0,5.0,4.0,0.0,2.0,0.3,32.0,32.0,34.0,34.0,22.0,76517.py,76517.Arcball:::76517.py
Class,76518.MassProperties,claude-4-5-haiku/76518.py,5.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,1.0,0.0,1.0,1.0,7.0,1.0,6.0,2.0,4.0,0.0,,,5.0,2.0,3.0,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,76518.py,76518.MassProperties:::76518.py
Class,76520.Trackball,claude-4-5-haiku/76520.py,19.0,3.0,12.0,5.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,12.0,6.0,12.0,12.0,252.0,44.0,145.0,78.0,131.0,63.0,,,109.0,77.0,96.0,,,,,,6.0,6.0,6.0,6.0,1.0,0.0,1.0,0.43,22.0,22.0,22.0,22.0,12.0,76520.py,76520.Trackball:::76520.py
Class,76544.Transform,claude-4-5-haiku/76544.py,9.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,,,,,16.0,2.0,16.0,16.0,169.0,18.0,79.0,38.0,54.0,72.0,,,71.0,30.0,54.0,,,,,,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.91,24.0,24.0,24.0,24.0,16.0,76544.py,76544.Transform:::76544.py
Class,76715.Example,claude-4-5-haiku/76715.py,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,2.0,2.0,9.0,2.0,7.0,6.0,4.0,0.0,,,7.0,6.0,4.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,76715.py,76715.Example:::76715.py
